날짜,월,채널,결제금액_KRW,결제금액_USD,상품수
2025-02-12,2025-02,국내자사몰,257700.0,,3
2025-02-12,2025-02,국내자사몰,72500.0,,1
2025-02-12,2025-02,국내자사몰,136650.0,,1
2025-02-12,2025-02,국내자사몰,160230.0,,2
2025-02-12,2025-02,국내자사몰,151500.0,,1
2025-02-12,2025-02,국내자사몰,128100.0,,1
2025-02-12,2025-02,국내자사몰,161400.0,,1
2025-02-12,2025-02,국내자사몰,152600.0,,1
2025-02-12,2025-02,국내자사몰,74410.0,,1
2025-02-12,2025-02,국내자사몰,67500.0,,1
2025-02-12,2025-02,국내자사몰,142000.0,,1
2025-02-12,2025-02,국내자사몰,81300.0,,1
2025-02-12,2025-02,국내자사몰,61050.0,,1
2025-02-12,2025-02,국내자사몰,85530.0,,1
2025-02-12,2025-02,국내자사몰,121150.0,,1
2025-02-12,2025-02,국내자사몰,129225.0,,1
2025-02-12,2025-02,국내자사몰,40800.0,,1
2025-02-12,2025-02,국내자사몰,128100.0,,1
2025-02-12,2025-02,국내자사몰,94700.0,,1
2025-02-12,2025-02,국내자사몰,57825.0,,1
2025-02-12,2025-02,국내자사몰,85530.0,,1
2025-02-12,2025-02,국내자사몰,127830.0,,2
2025-02-12,2025-02,국내자사몰,143400.0,,1
2025-02-12,2025-02,해외자사몰,90600.0,60.4,1
2025-02-12,2025-02,해외자사몰,105900.0,70.6,2
2025-02-13,2025-02,국내자사몰,76950.0,,1
2025-02-13,2025-02,국내자사몰,124500.0,,1
2025-02-13,2025-02,국내자사몰,57900.0,,1
2025-02-13,2025-02,국내자사몰,106410.0,,2
2025-02-13,2025-02,국내자사몰,85530.0,,1
2025-02-13,2025-02,국내자사몰,48000.0,,1
2025-02-13,2025-02,국내자사몰,94700.0,,1
2025-02-13,2025-02,국내자사몰,197400.0,,2
2025-02-13,2025-02,국내자사몰,61050.0,,1
2025-02-13,2025-02,국내자사몰,85450.0,,1
2025-02-13,2025-02,국내자사몰,154000.0,,1
2025-02-13,2025-02,국내자사몰,45750.0,,1
2025-02-13,2025-02,국내자사몰,61050.0,,1
2025-02-13,2025-02,국내자사몰,51510.0,,1
2025-02-13,2025-02,국내자사몰,22350.0,,1
2025-02-13,2025-02,국내자사몰,24500.0,,1
2025-02-13,2025-02,국내자사몰,122097.0,,1
2025-02-13,2025-02,국내자사몰,51510.0,,1
2025-02-13,2025-02,국내자사몰,154000.0,,1
2025-02-13,2025-02,국내자사몰,200550.0,,2
2025-02-13,2025-02,국내자사몰,131350.0,,1
2025-02-13,2025-02,국내자사몰,76950.0,,1
2025-02-13,2025-02,국내자사몰,61050.0,,1
2025-02-13,2025-02,국내자사몰,67500.0,,1
2025-02-13,2025-02,국내자사몰,100200.0,,1
2025-02-13,2025-02,해외자사몰,100950.0,67.3,1
2025-02-14,2025-02,국내자사몰,105780.0,,2
2025-02-14,2025-02,국내자사몰,138900.0,,1
2025-02-14,2025-02,국내자사몰,126705.0,,3
2025-02-14,2025-02,국내자사몰,312600.0,,2
2025-02-14,2025-02,국내자사몰,85530.0,,1
2025-02-14,2025-02,국내자사몰,51510.0,,1
2025-02-14,2025-02,국내자사몰,49700.0,,1
2025-02-14,2025-02,국내자사몰,57900.0,,1
2025-02-14,2025-02,국내자사몰,38910.0,,1
2025-02-14,2025-02,국내자사몰,51510.0,,1
2025-02-14,2025-02,국내자사몰,110550.0,,1
2025-02-14,2025-02,국내자사몰,164100.0,,1
2025-02-14,2025-02,국내자사몰,158000.0,,1
2025-02-14,2025-02,국내자사몰,161231.0,,3
2025-02-14,2025-02,국내자사몰,110550.0,,1
2025-02-14,2025-02,국내자사몰,50700.0,,1
2025-02-14,2025-02,국내자사몰,142500.0,,1
2025-02-14,2025-02,국내자사몰,47730.0,,1
2025-02-14,2025-02,국내자사몰,51510.0,,1
2025-02-14,2025-02,국내자사몰,51510.0,,1
2025-02-14,2025-02,국내자사몰,47730.0,,1
2025-02-14,2025-02,국내자사몰,57825.0,,1
2025-02-14,2025-02,국내자사몰,47730.0,,1
2025-02-14,2025-02,국내자사몰,146550.0,,1
2025-02-14,2025-02,국내자사몰,65920.0,,1
2025-02-14,2025-02,국내자사몰,177000.0,,2
2025-02-14,2025-02,국내자사몰,138900.0,,1
2025-02-14,2025-02,국내자사몰,85530.0,,1
2025-02-14,2025-02,국내자사몰,80945.0,,1
2025-02-14,2025-02,국내자사몰,64500.0,,1
2025-02-14,2025-02,국내자사몰,51510.0,,1
2025-02-14,2025-02,국내자사몰,64000.0,,1
2025-02-14,2025-02,해외자사몰,209550.0,139.7,1
2025-02-14,2025-02,해외자사몰,195150.0,130.1,1
2025-02-15,2025-02,국내자사몰,61050.0,,1
2025-02-15,2025-02,국내자사몰,47730.0,,1
2025-02-15,2025-02,국내자사몰,80945.0,,1
2025-02-15,2025-02,국내자사몰,85530.0,,1
2025-02-15,2025-02,국내자사몰,51510.0,,1
2025-02-15,2025-02,국내자사몰,313335.0,,4
2025-02-15,2025-02,국내자사몰,136650.0,,2
2025-02-15,2025-02,국내자사몰,94700.0,,1
2025-02-15,2025-02,국내자사몰,79000.0,,1
2025-02-15,2025-02,국내자사몰,183630.0,,2
2025-02-15,2025-02,국내자사몰,94700.0,,1
2025-02-15,2025-02,국내자사몰,94700.0,,1
2025-02-15,2025-02,국내자사몰,158000.0,,1
2025-02-15,2025-02,국내자사몰,61050.0,,1
2025-02-15,2025-02,국내자사몰,102720.0,,2
2025-02-15,2025-02,국내자사몰,51510.0,,1
2025-02-15,2025-02,국내자사몰,51510.0,,1
2025-02-15,2025-02,국내자사몰,61050.0,,1
2025-02-15,2025-02,국내자사몰,51510.0,,1
2025-02-15,2025-02,국내자사몰,80945.0,,1
2025-02-15,2025-02,국내자사몰,164100.0,,1
2025-02-15,2025-02,국내자사몰,164100.0,,1
2025-02-15,2025-02,국내자사몰,65550.0,,1
2025-02-15,2025-02,국내자사몰,47730.0,,1
2025-02-15,2025-02,국내자사몰,146550.0,,1
2025-02-15,2025-02,국내자사몰,61050.0,,1
2025-02-15,2025-02,국내자사몰,134750.0,,1
2025-02-15,2025-02,국내자사몰,57900.0,,1
2025-02-15,2025-02,국내자사몰,85530.0,,1
2025-02-15,2025-02,국내자사몰,154000.0,,1
2025-02-15,2025-02,국내자사몰,142500.0,,1
2025-02-15,2025-02,국내자사몰,197395.0,,2
2025-02-15,2025-02,국내자사몰,208830.0,,2
2025-02-15,2025-02,국내자사몰,131350.0,,1
2025-02-15,2025-02,국내자사몰,138900.0,,1
2025-02-15,2025-02,국내자사몰,69690.0,,2
2025-02-15,2025-02,해외자사몰,298050.0,198.7,2
2025-02-16,2025-02,국내자사몰,48815.0,,1
2025-02-16,2025-02,국내자사몰,61050.0,,1
2025-02-16,2025-02,국내자사몰,48815.0,,1
2025-02-16,2025-02,국내자사몰,51510.0,,1
2025-02-16,2025-02,국내자사몰,138900.0,,1
2025-02-16,2025-02,국내자사몰,229080.0,,2
2025-02-16,2025-02,국내자사몰,142500.0,,1
2025-02-16,2025-02,국내자사몰,47730.0,,1
2025-02-16,2025-02,국내자사몰,134750.0,,1
2025-02-16,2025-02,국내자사몰,154000.0,,1
2025-02-16,2025-02,국내자사몰,110550.0,,1
2025-02-16,2025-02,국내자사몰,51510.0,,1
2025-02-16,2025-02,국내자사몰,164100.0,,1
2025-02-16,2025-02,국내자사몰,134750.0,,1
2025-02-16,2025-02,국내자사몰,134607.0,,1
2025-02-16,2025-02,국내자사몰,51510.0,,1
2025-02-16,2025-02,국내자사몰,94700.0,,1
2025-02-16,2025-02,국내자사몰,52700.0,,1
2025-02-16,2025-02,국내자사몰,51510.0,,1
2025-02-16,2025-02,국내자사몰,138900.0,,1
2025-02-16,2025-02,국내자사몰,81075.0,,2
2025-02-16,2025-02,국내자사몰,199000.0,,2
2025-02-16,2025-02,국내자사몰,138900.0,,1
2025-02-16,2025-02,국내자사몰,57900.0,,1
2025-02-16,2025-02,국내자사몰,40800.0,,1
2025-02-16,2025-02,국내자사몰,57900.0,,1
2025-02-16,2025-02,국내자사몰,52700.0,,1
2025-02-16,2025-02,국내자사몰,57900.0,,1
2025-02-16,2025-02,해외자사몰,120600.0,80.4,1
2025-02-17,2025-02,국내자사몰,47730.0,,1
2025-02-17,2025-02,국내자사몰,142500.0,,1
2025-02-17,2025-02,국내자사몰,50730.0,,1
2025-02-17,2025-02,국내자사몰,138900.0,,1
2025-02-17,2025-02,국내자사몰,85530.0,,1
2025-02-17,2025-02,국내자사몰,109675.0,,2
2025-02-17,2025-02,국내자사몰,90000.0,,1
2025-02-17,2025-02,국내자사몰,51510.0,,1
2025-02-17,2025-02,국내자사몰,51510.0,,1
2025-02-17,2025-02,국내자사몰,61050.0,,1
2025-02-17,2025-02,국내자사몰,117305.0,,2
2025-02-17,2025-02,국내자사몰,61050.0,,1
2025-02-17,2025-02,국내자사몰,71400.0,,1
2025-02-17,2025-02,국내자사몰,269760.0,,3
2025-02-17,2025-02,국내자사몰,138900.0,,1
2025-02-17,2025-02,국내자사몰,179995.0,,2
2025-02-17,2025-02,국내자사몰,55650.0,,1
2025-02-17,2025-02,국내자사몰,51510.0,,1
2025-02-17,2025-02,국내자사몰,223140.0,,3
2025-02-17,2025-02,국내자사몰,142500.0,,1
2025-02-17,2025-02,국내자사몰,61050.0,,1
2025-02-17,2025-02,국내자사몰,61050.0,,1
2025-02-17,2025-02,국내자사몰,61050.0,,1
2025-02-17,2025-02,국내자사몰,85530.0,,1
2025-02-17,2025-02,국내자사몰,183630.0,,2
2025-02-17,2025-02,국내자사몰,85530.0,,1
2025-02-17,2025-02,국내자사몰,146550.0,,1
2025-02-17,2025-02,국내자사몰,85530.0,,1
2025-02-17,2025-02,해외자사몰,152400.0,101.6,1
2025-02-18,2025-02,국내자사몰,55238.0,,1
2025-02-18,2025-02,국내자사몰,61050.0,,1
2025-02-18,2025-02,국내자사몰,57900.0,,1
2025-02-18,2025-02,국내자사몰,158000.0,,1
2025-02-18,2025-02,국내자사몰,92100.0,,1
2025-02-18,2025-02,국내자사몰,85530.0,,1
2025-02-18,2025-02,국내자사몰,147900.0,,1
2025-02-18,2025-02,국내자사몰,142500.0,,1
2025-02-18,2025-02,국내자사몰,61050.0,,1
2025-02-18,2025-02,국내자사몰,242038.0,,3
2025-02-18,2025-02,국내자사몰,85530.0,,1
2025-02-18,2025-02,국내자사몰,100200.0,,1
2025-02-18,2025-02,국내자사몰,35184.0,,1
2025-02-18,2025-02,국내자사몰,56900.0,,1
2025-02-18,2025-02,국내자사몰,67080.0,,2
2025-02-18,2025-02,국내자사몰,39000.0,,1
2025-02-18,2025-02,국내자사몰,164100.0,,1
2025-02-18,2025-02,국내자사몰,149455.0,,2
2025-02-18,2025-02,국내자사몰,85530.0,,1
2025-02-18,2025-02,국내자사몰,57900.0,,1
2025-02-18,2025-02,국내자사몰,80945.0,,1
2025-02-18,2025-02,국내자사몰,138900.0,,1
2025-02-18,2025-02,국내자사몰,279390.0,,3
2025-02-18,2025-02,국내자사몰,52700.0,,1
2025-02-18,2025-02,국내자사몰,51510.0,,1
2025-02-18,2025-02,해외자사몰,152400.0,101.6,1
2025-02-18,2025-02,해외자사몰,397500.0,265.0,3
2025-02-19,2025-02,국내자사몰,55200.0,,1
2025-02-19,2025-02,국내자사몰,55200.0,,1
2025-02-19,2025-02,국내자사몰,47730.0,,1
2025-02-19,2025-02,국내자사몰,110100.0,,2
2025-02-19,2025-02,국내자사몰,47730.0,,1
2025-02-19,2025-02,국내자사몰,57900.0,,1
2025-02-19,2025-02,국내자사몰,94700.0,,1
2025-02-19,2025-02,국내자사몰,29309.0,,1
2025-02-19,2025-02,국내자사몰,55650.0,,1
2025-02-19,2025-02,국내자사몰,183630.0,,2
2025-02-19,2025-02,국내자사몰,52300.0,,1
2025-02-19,2025-02,국내자사몰,61050.0,,1
2025-02-19,2025-02,국내자사몰,34365.0,,1
2025-02-19,2025-02,국내자사몰,55200.0,,1
2025-02-19,2025-02,국내자사몰,65100.0,,1
2025-02-19,2025-02,국내자사몰,71400.0,,1
2025-02-19,2025-02,국내자사몰,158000.0,,1
2025-02-19,2025-02,국내자사몰,64000.0,,1
2025-02-19,2025-02,국내자사몰,47730.0,,1
2025-02-19,2025-02,국내자사몰,146550.0,,1
2025-02-19,2025-02,국내자사몰,92100.0,,1
2025-02-19,2025-02,국내자사몰,163830.0,,2
2025-02-19,2025-02,국내자사몰,57900.0,,1
2025-02-19,2025-02,국내자사몰,55200.0,,1
2025-02-19,2025-02,국내자사몰,796395.0,,6
2025-02-19,2025-02,국내자사몰,94700.0,,1
2025-02-19,2025-02,국내자사몰,54850.0,,1
2025-02-19,2025-02,국내자사몰,57825.0,,1
2025-02-19,2025-02,국내자사몰,52300.0,,1
2025-02-19,2025-02,국내자사몰,55200.0,,1
2025-02-19,2025-02,국내자사몰,64000.0,,1
2025-02-20,2025-02,국내자사몰,57900.0,,1
2025-02-20,2025-02,국내자사몰,87235.0,,1
2025-02-20,2025-02,국내자사몰,227820.0,,2
2025-02-20,2025-02,국내자사몰,71400.0,,1
2025-02-20,2025-02,국내자사몰,148350.0,,1
2025-02-20,2025-02,국내자사몰,54850.0,,1
2025-02-20,2025-02,국내자사몰,92190.0,,1
2025-02-20,2025-02,국내자사몰,119100.0,,1
2025-02-20,2025-02,국내자사몰,39080.0,,1
2025-02-20,2025-02,국내자사몰,61050.0,,1
2025-02-20,2025-02,국내자사몰,65550.0,,1
2025-02-20,2025-02,국내자사몰,119100.0,,1
2025-02-20,2025-02,국내자사몰,97605.0,,1
2025-02-20,2025-02,국내자사몰,55200.0,,1
2025-02-20,2025-02,국내자사몰,265055.0,,3
2025-02-20,2025-02,국내자사몰,57900.0,,1
2025-02-20,2025-02,국내자사몰,64000.0,,1
2025-02-20,2025-02,국내자사몰,94700.0,,1
2025-02-20,2025-02,국내자사몰,85530.0,,1
2025-02-20,2025-02,국내자사몰,146820.0,,2
2025-02-20,2025-02,국내자사몰,71000.0,,2
2025-02-20,2025-02,국내자사몰,138900.0,,1
2025-02-20,2025-02,국내자사몰,61050.0,,1
2025-02-20,2025-02,국내자사몰,235200.0,,2
2025-02-20,2025-02,국내자사몰,47730.0,,1
2025-02-20,2025-02,국내자사몰,119100.0,,1
2025-02-20,2025-02,국내자사몰,84270.0,,1
2025-02-20,2025-02,국내자사몰,147900.0,,1
2025-02-20,2025-02,해외자사몰,97350.0,64.9,2
2025-02-20,2025-02,해외자사몰,220500.0,147.0,3
2025-02-20,2025-02,해외자사몰,207300.0,138.2,3
2025-02-21,2025-02,국내자사몰,92100.0,,1
2025-02-21,2025-02,국내자사몰,45245.0,,1
2025-02-21,2025-02,국내자사몰,47730.0,,1
2025-02-21,2025-02,국내자사몰,142500.0,,1
2025-02-21,2025-02,국내자사몰,55200.0,,1
2025-02-21,2025-02,국내자사몰,85530.0,,1
2025-02-21,2025-02,국내자사몰,52700.0,,1
2025-02-21,2025-02,국내자사몰,71400.0,,1
2025-02-21,2025-02,국내자사몰,61000.0,,1
2025-02-21,2025-02,국내자사몰,57825.0,,1
2025-02-21,2025-02,국내자사몰,47730.0,,1
2025-02-21,2025-02,국내자사몰,65550.0,,1
2025-02-21,2025-02,국내자사몰,146100.0,,1
2025-02-21,2025-02,국내자사몰,162000.0,,1
2025-02-21,2025-02,국내자사몰,57825.0,,1
2025-02-21,2025-02,국내자사몰,67500.0,,1
2025-02-21,2025-02,국내자사몰,121890.0,,2
2025-02-21,2025-02,국내자사몰,134750.0,,1
2025-02-21,2025-02,국내자사몰,51330.0,,1
2025-02-21,2025-02,국내자사몰,22800.0,,1
2025-02-21,2025-02,국내자사몰,208290.0,,2
2025-02-21,2025-02,해외자사몰,239175.0,159.45,2
2025-02-21,2025-02,해외자사몰,71400.0,47.6,1
2025-02-22,2025-02,국내자사몰,30539.0,,1
2025-02-22,2025-02,국내자사몰,55200.0,,1
2025-02-22,2025-02,국내자사몰,85530.0,,1
2025-02-22,2025-02,국내자사몰,52700.0,,1
2025-02-22,2025-02,국내자사몰,81600.0,,2
2025-02-22,2025-02,국내자사몰,43995.0,,1
2025-02-22,2025-02,국내자사몰,72500.0,,1
2025-02-22,2025-02,국내자사몰,57900.0,,1
2025-02-22,2025-02,국내자사몰,57900.0,,1
2025-02-22,2025-02,국내자사몰,87795.0,,2
2025-02-22,2025-02,국내자사몰,139850.0,,1
2025-02-22,2025-02,국내자사몰,61000.0,,1
2025-02-22,2025-02,국내자사몰,162000.0,,1
2025-02-22,2025-02,국내자사몰,67500.0,,1
2025-02-22,2025-02,국내자사몰,55200.0,,1
2025-02-22,2025-02,국내자사몰,46650.0,,1
2025-02-22,2025-02,국내자사몰,65550.0,,1
2025-02-22,2025-02,국내자사몰,66900.0,,1
2025-02-22,2025-02,국내자사몰,57900.0,,1
2025-02-22,2025-02,국내자사몰,85530.0,,1
2025-02-22,2025-02,국내자사몰,55200.0,,1
2025-02-22,2025-02,국내자사몰,50000.0,,1
2025-02-22,2025-02,해외자사몰,123750.0,82.5,1
2025-02-22,2025-02,해외자사몰,173700.0,115.8,2
2025-02-22,2025-02,해외자사몰,144900.0,96.6,1
2025-02-22,2025-02,해외자사몰,115200.0,76.8,1
2025-02-22,2025-02,해외자사몰,202650.0,135.1,1
2025-02-23,2025-02,국내자사몰,142500.0,,1
2025-02-23,2025-02,국내자사몰,45245.0,,1
2025-02-23,2025-02,국내자사몰,147900.0,,1
2025-02-23,2025-02,국내자사몰,170670.0,,5
2025-02-23,2025-02,국내자사몰,85530.0,,1
2025-02-23,2025-02,국내자사몰,52700.0,,1
2025-02-23,2025-02,국내자사몰,234966.0,,4
2025-02-23,2025-02,국내자사몰,142500.0,,1
2025-02-23,2025-02,국내자사몰,138575.0,,1
2025-02-23,2025-02,국내자사몰,57900.0,,1
2025-02-23,2025-02,국내자사몰,158000.0,,1
2025-02-23,2025-02,국내자사몰,262200.0,,3
2025-02-23,2025-02,국내자사몰,146100.0,,1
2025-02-23,2025-02,국내자사몰,147900.0,,1
2025-02-23,2025-02,국내자사몰,93810.0,,2
2025-02-23,2025-02,국내자사몰,61050.0,,1
2025-02-23,2025-02,국내자사몰,55200.0,,1
2025-02-23,2025-02,국내자사몰,147900.0,,1
2025-02-23,2025-02,국내자사몰,65100.0,,1
2025-02-23,2025-02,국내자사몰,57900.0,,1
2025-02-23,2025-02,국내자사몰,164000.0,,1
2025-02-23,2025-02,국내자사몰,47730.0,,1
2025-02-23,2025-02,국내자사몰,84900.0,,1
2025-02-23,2025-02,국내자사몰,146100.0,,1
2025-02-23,2025-02,국내자사몰,138150.0,,1
2025-02-23,2025-02,해외자사몰,146700.0,97.8,2
2025-02-23,2025-02,해외자사몰,184050.0,122.7,3
2025-02-24,2025-02,국내자사몰,55000.0,,1
2025-02-24,2025-02,국내자사몰,119100.0,,1
2025-02-24,2025-02,국내자사몰,57900.0,,1
2025-02-24,2025-02,국내자사몰,119100.0,,1
2025-02-24,2025-02,국내자사몰,85530.0,,1
2025-02-24,2025-02,국내자사몰,190595.0,,2
2025-02-24,2025-02,국내자사몰,162000.0,,1
2025-02-24,2025-02,국내자사몰,194750.0,,2
2025-02-24,2025-02,국내자사몰,61050.0,,1
2025-02-24,2025-02,국내자사몰,47730.0,,1
2025-02-24,2025-02,국내자사몰,80945.0,,1
2025-02-24,2025-02,국내자사몰,57900.0,,1
2025-02-24,2025-02,국내자사몰,55200.0,,1
2025-02-24,2025-02,국내자사몰,52700.0,,1
2025-02-24,2025-02,국내자사몰,119100.0,,1
2025-02-24,2025-02,국내자사몰,154150.0,,1
2025-02-24,2025-02,국내자사몰,61050.0,,1
2025-02-24,2025-02,국내자사몰,76950.0,,2
2025-02-24,2025-02,국내자사몰,67500.0,,1
2025-02-24,2025-02,국내자사몰,55650.0,,1
2025-02-24,2025-02,해외자사몰,342675.0,228.45,4
2025-02-24,2025-02,해외자사몰,270900.0,180.6,2
2025-02-24,2025-02,해외자사몰,266775.0,177.85,4
2025-02-25,2025-02,국내자사몰,52700.0,,1
2025-02-25,2025-02,국내자사몰,223410.0,,2
2025-02-25,2025-02,국내자사몰,61050.0,,1
2025-02-25,2025-02,국내자사몰,47730.0,,1
2025-02-25,2025-02,국내자사몰,61050.0,,1
2025-02-25,2025-02,국내자사몰,61050.0,,1
2025-02-25,2025-02,국내자사몰,123000.0,,2
2025-02-25,2025-02,국내자사몰,22350.0,,1
2025-02-25,2025-02,국내자사몰,67500.0,,1
2025-02-25,2025-02,국내자사몰,47730.0,,1
2025-02-25,2025-02,국내자사몰,158000.0,,1
2025-02-25,2025-02,국내자사몰,219810.0,,2
2025-02-25,2025-02,국내자사몰,47730.0,,1
2025-02-25,2025-02,국내자사몰,61275.0,,1
2025-02-25,2025-02,국내자사몰,61000.0,,1
2025-02-25,2025-02,국내자사몰,57900.0,,1
2025-02-25,2025-02,국내자사몰,64000.0,,1
2025-02-25,2025-02,국내자사몰,94700.0,,1
2025-02-25,2025-02,국내자사몰,132000.0,,1
2025-02-25,2025-02,국내자사몰,85800.0,,1
2025-02-25,2025-02,국내자사몰,161875.0,,2
2025-02-25,2025-02,국내자사몰,47730.0,,1
2025-02-25,2025-02,국내자사몰,57900.0,,1
2025-02-25,2025-02,국내자사몰,138150.0,,1
2025-02-25,2025-02,국내자사몰,146100.0,,1
2025-02-25,2025-02,국내자사몰,65550.0,,1
2025-02-25,2025-02,해외자사몰,165600.0,110.4,1
2025-02-25,2025-02,해외자사몰,314925.0,209.95,4
2025-02-26,2025-02,국내자사몰,134750.0,,1
2025-02-26,2025-02,국내자사몰,83910.0,,1
2025-02-26,2025-02,국내자사몰,52700.0,,1
2025-02-26,2025-02,국내자사몰,83910.0,,1
2025-02-26,2025-02,국내자사몰,110100.0,,1
2025-02-26,2025-02,국내자사몰,61050.0,,1
2025-02-26,2025-02,국내자사몰,142000.0,,2
2025-02-26,2025-02,국내자사몰,83910.0,,1
2025-02-26,2025-02,국내자사몰,175000.0,,1
2025-02-26,2025-02,국내자사몰,67500.0,,1
2025-02-26,2025-02,국내자사몰,61050.0,,1
2025-02-26,2025-02,국내자사몰,89063.0,,2
2025-02-26,2025-02,국내자사몰,131350.0,,1
2025-02-26,2025-02,국내자사몰,175000.0,,1
2025-02-26,2025-02,국내자사몰,90550.0,,2
2025-02-26,2025-02,국내자사몰,297300.0,,2
2025-02-26,2025-02,국내자사몰,74289.0,,1
2025-02-26,2025-02,국내자사몰,141960.0,,2
2025-02-26,2025-02,국내자사몰,223230.0,,3
2025-02-26,2025-02,국내자사몰,147900.0,,2
2025-02-26,2025-02,국내자사몰,57900.0,,1
2025-02-27,2025-02,국내자사몰,52700.0,,1
2025-02-27,2025-02,국내자사몰,52700.0,,1
2025-02-27,2025-02,국내자사몰,100380.0,,2
2025-02-27,2025-02,국내자사몰,84900.0,,1
2025-02-27,2025-02,국내자사몰,45245.0,,1
2025-02-27,2025-02,국내자사몰,55650.0,,1
2025-02-27,2025-02,국내자사몰,146550.0,,1
2025-02-27,2025-02,국내자사몰,142500.0,,1
2025-02-27,2025-02,국내자사몰,61050.0,,1
2025-02-27,2025-02,국내자사몰,47730.0,,1
2025-02-27,2025-02,국내자사몰,67500.0,,1
2025-02-27,2025-02,국내자사몰,52700.0,,1
2025-02-27,2025-02,국내자사몰,138900.0,,1
2025-02-27,2025-02,국내자사몰,57825.0,,1
2025-02-27,2025-02,국내자사몰,37650.0,,1
2025-02-27,2025-02,해외자사몰,81000.0,54.0,1
2025-02-27,2025-02,해외자사몰,131250.0,87.5,1
2025-02-28,2025-02,국내자사몰,195150.0,,2
2025-02-28,2025-02,국내자사몰,90900.0,,1
2025-02-28,2025-02,국내자사몰,57825.0,,1
2025-02-28,2025-02,국내자사몰,40170.0,,1
2025-02-28,2025-02,국내자사몰,142500.0,,1
2025-02-28,2025-02,국내자사몰,142500.0,,1
2025-02-28,2025-02,국내자사몰,67500.0,,1
2025-02-28,2025-02,국내자사몰,142500.0,,1
2025-02-28,2025-02,국내자사몰,61050.0,,1
2025-02-28,2025-02,국내자사몰,104150.0,,1
2025-02-28,2025-02,국내자사몰,47730.0,,1
2025-02-28,2025-02,국내자사몰,131350.0,,1
2025-02-28,2025-02,국내자사몰,61050.0,,1
2025-02-28,2025-02,국내자사몰,189570.0,,3
2025-02-28,2025-02,국내자사몰,57900.0,,1
2025-02-28,2025-02,국내자사몰,78750.0,,2
2025-02-28,2025-02,국내자사몰,138900.0,,1
2025-02-28,2025-02,국내자사몰,71400.0,,1
2025-02-28,2025-02,국내자사몰,138900.0,,1
2025-02-28,2025-02,국내자사몰,61050.0,,1
2025-02-28,2025-02,국내자사몰,187230.0,,2
2025-02-28,2025-02,국내자사몰,103170.0,,1
2025-02-28,2025-02,해외자사몰,374400.0,249.6,2
2025-02-28,2025-02,해외자사몰,158850.0,105.9,1
2025-02-28,2025-02,해외자사몰,187350.0,124.9,2
2025-03-01,2025-03,국내자사몰,47730.0,,1
2025-03-01,2025-03,국내자사몰,142500.0,,1
2025-03-01,2025-03,국내자사몰,79110.0,,1
2025-03-01,2025-03,국내자사몰,221610.0,,2
2025-03-01,2025-03,국내자사몰,142500.0,,1
2025-03-01,2025-03,국내자사몰,80400.0,,2
2025-03-01,2025-03,국내자사몰,61050.0,,1
2025-03-01,2025-03,국내자사몰,47730.0,,1
2025-03-01,2025-03,국내자사몰,158000.0,,1
2025-03-01,2025-03,국내자사몰,90520.0,,3
2025-03-01,2025-03,국내자사몰,64000.0,,1
2025-03-01,2025-03,국내자사몰,47730.0,,1
2025-03-01,2025-03,국내자사몰,138900.0,,1
2025-03-01,2025-03,국내자사몰,257970.0,,2
2025-03-01,2025-03,국내자사몰,47730.0,,1
2025-03-01,2025-03,해외자사몰,368700.0,245.8,2
2025-03-02,2025-03,국내자사몰,61050.0,,1
2025-03-02,2025-03,국내자사몰,52700.0,,1
2025-03-02,2025-03,국내자사몰,47730.0,,1
2025-03-02,2025-03,국내자사몰,316389.0,,3
2025-03-02,2025-03,국내자사몰,70500.0,,1
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,154000.0,,1
2025-03-02,2025-03,국내자사몰,61050.0,,1
2025-03-02,2025-03,국내자사몰,100272.0,,1
2025-03-02,2025-03,국내자사몰,54850.0,,1
2025-03-02,2025-03,국내자사몰,80350.0,,1
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,157800.0,,1
2025-03-02,2025-03,국내자사몰,114300.0,,1
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,61050.0,,1
2025-03-02,2025-03,국내자사몰,151600.0,,1
2025-03-02,2025-03,국내자사몰,75900.0,,2
2025-03-02,2025-03,국내자사몰,52700.0,,1
2025-03-02,2025-03,국내자사몰,82475.0,,2
2025-03-02,2025-03,국내자사몰,57825.0,,1
2025-03-02,2025-03,국내자사몰,47730.0,,1
2025-03-02,2025-03,국내자사몰,61050.0,,1
2025-03-02,2025-03,국내자사몰,158000.0,,1
2025-03-02,2025-03,국내자사몰,187230.0,,2
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,162030.0,,2
2025-03-02,2025-03,국내자사몰,162030.0,,2
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,363145.0,,4
2025-03-02,2025-03,국내자사몰,142500.0,,1
2025-03-02,2025-03,국내자사몰,64000.0,,1
2025-03-02,2025-03,국내자사몰,47730.0,,1
2025-03-02,2025-03,해외자사몰,159900.0,106.6,1
2025-03-03,2025-03,국내자사몰,41475.0,,1
2025-03-03,2025-03,국내자사몰,83925.0,,1
2025-03-03,2025-03,국내자사몰,110950.0,,1
